pc_time,timestamp_ms,elapsed_s,phase,direction_deg,target_speed_mps,stm32_cmd_speed_mps,actual_speed_mps,speed_error_mps,status_transport_delay_s,test_mode,test_state,fault,flags,vesc_online,imu_online,rc_online,control_valid,target_vx,target_vy,target_wz,actual_vx,actual_vy,actual_wz,vx_error,lf_target_rpm,lf_feedback_rpm,rf_target_rpm,rf_feedback_rpm,lb_target_rpm,lb_feedback_rpm,rb_target_rpm,rb_feedback_rpm,gyro_z,yaw,odom_x,odom_y,odom_yaw
2026-08-03T14:53:09.810,3283,0.66,step,0.0,0.5,,0.2396196871995926,0.2603803277015686,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.2396196871995926,-0.0031143652740865946,-0.010709723457694054,0.2603803277015686,-4186,-3965,-4228,-3690,4266,4015,4263,3961,0.0,-0.0015116101130843163,0.0011171672958880663,0.09257090091705322,-0.0866088792681694
2026-08-03T14:53:09.830,3303,0.68,step,0.0,0.5,,0.24527603387832642,0.2547239661216736,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.24527603387832642,-0.004135464783757925,0.002725855214521289,0.2547239661216736,-4308,-4088,-4331,-3690,4395,4057,4362,4096,0.01810949482023716,-0.0013331782538443804,0.0024242866784334183,0.0964677557349205,-0.0763854905962944
2026-08-03T14:53:09.847,3323,0.7,step,0.0,0.5,,0.2528657019138336,0.24713429808616638,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.2528657019138336,-0.00427396222949028,0.008147255517542362,0.24713429808616638,-4421,-4235,-4432,-4252,4512,4144,4465,4273,0.001065264455974102,-0.0010135989869013429,-0.003029029816389084,0.10732477903366089,-0.0580749437212944
2026-08-03T14:53:09.878,3343,0.72,step,0.0,0.5,,0.2614622712135315,0.2385377287864685,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.2614622712135315,-0.003897512797266245,-0.011644763872027397,0.2385377287864685,-4510,-4364,-4554,-4252,4600,4259,4590,4386,-0.03195793181657791,-0.0013997573405504227,-0.0015919135184958577,0.1114615723490715,-0.0802001878619194
2026-08-03T14:53:09.890,3363,0.74,step,0.0,0.5,,0.2687755525112152,0.2312244474887848,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.2687755525112152,-0.004258021246641874,-0.013659967109560966,0.2312244474887848,-4613,-4487,-4667,-4252,4708,4366,4703,4464,0.004261057823896408,-0.0018578210147097707,-0.000120503333164379,0.11570187658071518,-0.1064453050494194
2026-08-03T14:53:09.913,3383,0.76,step,0.0,0.5,,0.2754419147968292,0.22455808520317078,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.2754419147968292,-0.005083092488348484,0.015723802149295807,0.22455808520317078,-4748,-4577,-4752,-4252,4849,4501,4786,4608,0.04261057823896408,-0.00126659928355366,0.0013824066845700145,0.12005328387022018,-0.0725707933306694
2026-08-03T14:53:09.930,3403,0.78,step,0.0,0.5,,0.28187695145606995,0.21812304854393005,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.28187695145606995,-0.005975421983748674,0.019687244668602943,0.21812304854393005,-4863,-4664,-4858,-4252,4971,4666,4889,4733,0.004261057823896408,-0.0006434195674955845,0.002902535954490304,0.1245260238647461,-0.0368652269244194
2026-08-03T14:53:09.945,3423,0.8,step,0.0,0.5,,0.28964781761169434,0.21035218238830566,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.28964781761169434,-0.00486192898824811,-0.000746267382055521,0.21035218238830566,-4955,-4753,-4979,-4743,5060,4845,5018,4798,-0.01810949482023716,-0.0008644619374535978,-0.003200059523805976,0.13674697279930115,-0.0495300218462944
2026-08-03T14:53:09.978,3443,0.82,step,0.0,0.5,,0.29738128185272217,0.20261871814727783,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.29738128185272217,-0.0029431735165417194,-0.003959954716265202,0.20261871814727783,-5064,-4827,-5085,-4743,5161,4931,5135,4869,0.0,-0.001064199022948742,-0.001673036953434348,0.14142462611198425,-0.0609741136431694
2026-08-03T14:53:09.993,3463,0.84,step,0.0,0.5,,0.30395054817199707,0.19604945182800293,,1,1,0,15,1,1,1,1,0.5,0.0,0.0,0.30395054817199707,-0.0026418459601700306,0.004362232051789761,0.19604945182800293,-5183,-4945,-5187,-4743,5281,5003,5240,4992,0.007456851191818714,-0.000885767221916467,-0.0001017272297758609,0.14619529247283936,-0.0507507249712944
