pc_time,stm32_us,roll_deg,pitch_deg,yaw_deg,yaw_total_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,acc_x_g,acc_y_g,acc_z_g,state,rx_count,valid_count,last_error,last_std_id,last_ext_id,last_ide,last_rtr,last_dlc,last_type,error_count,hal_error_count,acc_count,gyro_count,angle_count,yaw_count,config_attempt_count,config_done,config_tx_count,config_tx_error_count,last_config_status
2026-05-25T20:35:36.173,374967549,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,445990,445980,8,80,0,0,0,8,83,10,1,74330,74330,222990,74330,1,1,5,0,0
2026-05-25T20:35:36.178,374972548,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,445996,445986,8,80,0,0,0,8,83,10,1,74331,74331,222993,74331,1,1,5,0,0
2026-05-25T20:35:36.183,374977548,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446002,445992,8,80,0,0,0,8,83,10,1,74332,74332,222996,74332,1,1,5,0,0
2026-05-25T20:35:36.188,374982549,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446008,445998,8,80,0,0,0,8,83,10,1,74333,74333,222999,74333,1,1,5,0,0
2026-05-25T20:35:36.193,374987550,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446014,446004,8,80,0,0,0,8,83,10,1,74334,74334,223002,74334,1,1,5,0,0
2026-05-25T20:35:36.198,374992546,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446020,446010,8,80,0,0,0,8,83,10,1,74335,74335,223005,74335,1,1,5,0,0
2026-05-25T20:35:36.203,374997549,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446026,446016,8,80,0,0,0,8,83,10,1,74336,74336,223008,74336,1,1,5,0,0
2026-05-25T20:35:36.208,375002544,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446032,446022,8,80,0,0,0,8,83,10,1,74337,74337,223011,74337,1,1,5,0,0
2026-05-25T20:35:36.213,375007547,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446038,446028,8,80,0,0,0,8,83,10,1,74338,74338,223014,74338,1,1,5,0,0
2026-05-25T20:35:36.218,375012547,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446044,446034,8,80,0,0,0,8,83,10,1,74339,74339,223017,74339,1,1,5,0,0
